0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
502.0,0.00021366654,0.8199696,0.5171536,0.0,0.095,0.86,0.045,0.0,0.0,0.00023435669,0.0001308373,0.00019960762,0.00021505401,0.00022608925,0.0002281719
1576.0,0.0006063348,0.38648778,0.585989,0.0,0.32,0.585,0.095,0.0,0.0,0.00023435669,0.0005467647,0.00063630065,0.00066783046,0.0006864921,0.00070059934
218.0,0.00013060166,0.43423668,0.48565573,0.0,0.025,0.88,0.09,0.005,0.0,0.00023435669,0.00013409811,0.0001282831,0.00011533454,0.00010708688,0.00010463649
708.0,0.0002787955,0.6246454,0.510837,0.0,0.16,0.71,0.13,0.0,0.0,0.00023435669,0.00020207033,0.00026019718,0.00028274345,0.00029549975,0.00030584825
1448.0,0.00058394426,0.381204,0.5925,0.0,0.33,0.64,0.03,0.0,0.0,0.00023435669,0.00055691827,0.00062840874,0.00065624766,0.0006635865,0.0006676197
139.0,9.4300536e-05,0.40475446,0.46832803,0.0,0.0,0.83,0.165,0.005,0.0,0.00023435669,5.617292e-05,0.00010354385,6.909482e-05,7.051442e-05,6.5776e-05
778.0,0.000315874,0.522013,0.52260196,0.0,0.195,0.7,0.105,0.0,0.0,0.00023435669,0.00027596447,0.00031138348,0.00032582865,0.0003340708,0.0003420599
806.0,0.00037414173,0.32893053,0.53185385,0.005,0.17,0.755,0.07,0.0,0.0,0.00023435669,0.00043882895,0.00042598086,0.00040288796,0.00039372154,0.0003867883
1138.0,0.0004522068,0.45991287,0.5649583,0.0,0.225,0.74,0.035,0.0,0.0,0.00023435669,0.00038107487,0.00047007803,0.0004946235,0.0005105707,0.00051623036
944.0,0.00037541057,0.56147665,0.55130523,0.0,0.215,0.75,0.035,0.0,0.0,0.00023435669,0.0002760352,0.00038082254,0.00041090618,0.0004244495,0.00042976835
343.0,0.00016591708,0.61067635,0.49380717,0.0,0.025,0.87,0.105,0.0,0.0,0.00023435669,0.00011561374,0.0001618309,0.00016319251,0.00016079574,0.00016086703
570.0,0.0002507953,0.48787963,0.50979924,0.0,0.14,0.775,0.085,0.0,0.0,0.00023435669,0.00018724122,0.00027000348,0.00026513997,0.000266028,0.00026477998
8.0,4.1620988e-05,0.0,0.3919875,0.0,0.005,0.475,0.49,0.03,0.0,0.00023435669,2.1659669e-05,1.1568898e-05,4.4427843e-06,4.181046e-06,3.8734634e-06
670.0,0.0002643777,0.6357049,0.49079615,0.0,0.17,0.625,0.205,0.0,0.0,0.00023435669,0.0002116179,0.00023392779,0.00025835627,0.00027269876,0.0002840457
685.0,0.00027161837,0.6103769,0.4892763,0.0,0.175,0.625,0.2,0.0,0.0,0.00023435669,0.0002000412,0.0002529075,0.00027498885,0.0002860312,0.000296156
1107.0,0.00044639985,0.43074402,0.5525191,0.0,0.25,0.67,0.08,0.0,0.0,0.00023435669,0.00038108134,0.00047287112,0.0004920471,0.00050173723,0.0005070637
28.0,6.170429e-05,0.521164,0.4402931,0.0,0.015,0.71,0.275,0.0,0.0,0.00023435669,9.9440185e-05,4.5964927e-05,1.8901981e-05,1.7117069e-05,1.3378533e-05
15.0,4.0798954e-05,0.85714287,0.43226263,0.005,0.01,0.665,0.315,0.005,0.0,0.00023435669,2.9492332e-06,1.0181617e-05,6.3727616e-06,6.8176023e-06,6.7495944e-06
1148.0,0.0004494952,0.42334038,0.5506648,0.0,0.27,0.635,0.095,0.0,0.0,0.00023435669,0.00039360992,0.00046214927,0.00047998564,0.00049896655,0.000508137
1086.0,0.00042681646,0.4303825,0.5416455,0.005,0.28,0.595,0.12,0.0,0.0,0.00023435669,0.0004143728,0.00040597032,0.00045082727,0.00046183701,0.0004770397
691.0,0.000289063,0.5530359,0.5147822,0.0,0.165,0.72,0.115,0.0,0.0,0.00023435669,0.00027709134,0.00027789053,0.000294891,0.00029531922,0.00030520238
969.0,0.00044011237,0.37433156,0.5568464,0.0,0.23,0.745,0.025,0.0,0.0,0.00023435669,0.00041348604,0.0005790987,0.00048076425,0.0005037088,0.00046814396
824.0,0.00032444514,0.5320282,0.5242074,0.0,0.19,0.71,0.1,0.0,0.0,0.00023435669,0.00025220204,0.00031484498,0.00033823866,0.00035071527,0.0003603609
816.0,0.00034964626,0.4150818,0.5272525,0.0,0.14,0.765,0.095,0.0,0.0,0.00023435669,0.00031792288,0.00036854765,0.00038637168,0.0003809975,0.00038231091
1039.0,0.00046744288,0.41348487,0.5619813,0.0,0.23,0.755,0.015,0.0,0.0,0.00023435669,0.0006214061,0.00050170504,0.00050511665,0.00048659602,0.00048520096
521.0,0.00022301903,0.7951425,0.52465874,0.0,0.095,0.885,0.015,0.005,0.0,0.00023435669,0.00013589917,0.00022739991,0.00022394174,0.0002370861,0.00023727075
673.0,0.00027442133,0.60500246,0.5300037,0.0,0.135,0.815,0.05,0.0,0.0,0.00023435669,0.000185144,0.00026906238,0.00028508186,0.00029878967,0.00030305723
638.0,0.0003032614,0.3871252,0.5195469,0.0,0.15,0.775,0.075,0.0,0.0,0.00023435669,0.00029275913,0.0003583617,0.00032836993,0.00032540737,0.0003151181
1160.0,0.00050895626,0.3717399,0.56116813,0.0,0.265,0.675,0.06,0.0,0.0,0.00023435669,0.0006032014,0.0005451795,0.00056846684,0.0005506999,0.00055544864
768.0,0.00035554916,0.36206743,0.52777433,0.0,0.175,0.755,0.07,0.0,0.0,0.00023435669,0.00037733823,0.0004041665,0.00039122606,0.00038160977,0.0003752992
763.0,0.0002959339,0.5740429,0.5115108,0.0,0.2,0.66,0.14,0.0,0.0,0.00023435669,0.00021558806,0.00026949454,0.00030199418,0.00031718737,0.00032916357
17.0,4.380043e-05,0.49264705,0.41660157,0.0,0.0,0.59,0.4,0.01,0.0,0.00023435669,3.9188158e-06,2.7978278e-05,7.719373e-06,1.0342111e-05,8.060926e-06
643.0,0.00025775205,0.625175,0.49204153,0.0,0.17,0.64,0.19,0.0,0.0,0.00023435669,0.00020920542,0.00023991911,0.00024840567,0.00026300576,0.00027262163
142.0,9.029521e-05,0.6270103,0.47479132,0.0,0.03,0.835,0.13,0.005,0.0,0.00023435669,4.352692e-05,7.6198245e-05,6.940051e-05,6.897062e-05,6.739334e-05
114.0,8.6461994e-05,0.5387362,0.45802018,0.0,0.02,0.755,0.22,0.005,0.0,0.00023435669,8.2621926e-05,6.477769e-05,6.0285274e-05,5.52877e-05,5.553657e-05
669.0,0.00026551535,0.61940247,0.49449402,0.0,0.165,0.645,0.19,0.0,0.0,0.00023435669,0.00022091357,0.00023477775,0.00025879496,0.00027241508,0.00028384724
9.0,3.866081e-05,0.8055556,0.42481577,0.0,0.005,0.64,0.34,0.015,0.0,0.00023435669,1.900962e-06,6.9834487e-06,3.841944e-06,4.143066e-06,4.0551545e-06
969.0,0.00044913765,0.35484952,0.5551796,0.0,0.23,0.745,0.025,0.0,0.0,0.00023435669,0.00045044874,0.00058169843,0.00049810583,0.0005137549,0.0004766421
1459.0,0.0005980001,0.36257052,0.5920067,0.0,0.325,0.645,0.03,0.0,0.0,0.00023435669,0.0006611323,0.00063117483,0.00065242895,0.0006610126,0.0006670728
689.0,0.00028905805,0.5889898,0.5221542,0.0,0.165,0.75,0.085,0.0,0.0,0.00023435669,0.00020907992,0.00028976574,0.00031374552,0.00031589778,0.00032078312
977.0,0.00038608492,0.5014661,0.53539157,0.0,0.225,0.68,0.095,0.0,0.0,0.00023435669,0.00033861035,0.00039084686,0.00040513184,0.00041951417,0.00042820294
1189.0,0.00045431577,0.4857943,0.53478754,0.0,0.285,0.55,0.165,0.0,0.0,0.00023435669,0.00039545275,0.00046286575,0.00047325614,0.0004985006,0.000513003
420.0,0.00019602146,0.55750656,0.4886598,0.0,0.13,0.71,0.16,0.0,0.0,0.00023435669,0.00014852665,0.00020684562,0.00019505233,0.00019609113,0.00019470985
897.0,0.00040171517,0.3720686,0.5377537,0.0,0.22,0.7,0.08,0.0,0.0,0.00023435669,0.00048491446,0.00043984625,0.00043531114,0.00041915817,0.00041753027
1362.0,0.0005277346,0.38025185,0.5718499,0.0,0.32,0.605,0.075,0.0,0.0,0.00023435669,0.00046153786,0.0005448607,0.0005759986,0.0005955319,0.00060778816
318.0,0.00014976233,0.572327,0.47463283,0.0,0.08,0.715,0.2,0.005,0.0,0.00023435669,8.90634e-05,0.00014214798,0.00013562405,0.00014071497,0.0001424249
1088.0,0.00041716962,0.4667359,0.56161135,0.005,0.26,0.705,0.03,0.0,0.0,0.00023435669,0.0003324265,0.0004151935,0.0004415794,0.00046390117,0.0004757553
1706.0,0.0007632524,0.28010163,0.6185298,0.0,0.395,0.59,0.015,0.0,0.0,0.00023435669,0.000904756,0.00087847526,0.0008712108,0.0008557588,0.0008496637
1081.0,0.000435716,0.429693,0.56309396,0.0,0.24,0.735,0.025,0.0,0.0,0.00023435669,0.00036746322,0.0004686106,0.0004757209,0.0004893354,0.00049240526
425.0,0.00018317248,0.75894564,0.48715314,0.0,0.12,0.73,0.15,0.0,0.0,0.00023435669,0.00011593548,0.00016035503,0.00017579715,0.0001821363,0.0001877565
773.0,0.00033267672,0.5077251,0.53185385,0.0,0.105,0.825,0.07,0.0,0.0,0.00023435669,0.0003006666,0.00036669656,0.00035135972,0.00035794996,0.00035754466
1215.0,0.00049512775,0.38401502,0.57162,0.0,0.27,0.695,0.035,0.0,0.0,0.00023435669,0.00046488756,0.0005272496,0.000550586,0.0005572608,0.000558892
515.0,0.00021856774,0.8097465,0.51778126,0.0,0.09,0.855,0.055,0.0,0.0,0.00023435669,0.00013604757,0.0002040374,0.00022139662,0.0002320383,0.00023439972
1324.0,0.0005278947,0.43209952,0.58025026,0.0,0.28,0.685,0.035,0.0,0.0,0.00023435669,0.000514134,0.0005519513,0.0005639609,0.00059280044,0.0005940328
4.0,5.0146922e-05,0.16666667,0.3561827,0.0,0.0,0.225,0.725,0.045,0.005,0.00023435669,1.8784978e-06,8.473836e-05,2.6118307e-06,3.268182e-05,2.5620648e-06
184.0,0.00010017776,0.7690069,0.4599461,0.0,0.035,0.745,0.22,0.0,0.0,0.00023435669,4.5479548e-05,7.98171e-05,7.7659315e-05,8.0781574e-05,8.195962e-05
11.0,4.0428087e-05,0.8545455,0.38553998,0.0,0.0,0.455,0.47,0.075,0.0,0.00023435669,2.0098926e-06,1.6066942e-05,4.994185e-06,6.4606106e-06,5.183798e-06
1111.0,0.00045597134,0.39696887,0.5500967,0.0,0.245,0.68,0.075,0.0,0.0,0.00023435669,0.00048371434,0.0004780562,0.00048858504,0.00048921723,0.00049754436
1665.0,0.0007036079,0.3458954,0.61585104,0.0,0.405,0.585,0.01,0.0,0.0,0.00023435669,0.0007557174,0.00083628774,0.00078482914,0.00080048386,0.0007827303
710.0,0.0002960502,0.53461534,0.52018046,0.0,0.14,0.765,0.095,0.0,0.0,0.00023435669,0.00025034972,0.00029541727,0.00030702318,0.00031432882,0.0003199958
491.0,0.00020670681,0.70617235,0.4932362,0.0,0.145,0.7,0.155,0.0,0.0,0.00023435669,0.0001367119,0.00018922435,0.00020232251,0.00021013299,0.00021637297
599.0,0.00027530955,0.59979564,0.5302013,0.0,0.13,0.855,0.015,0.0,0.0,0.00023435669,0.00031722788,0.00027839528,0.0002694708,0.00027738704,0.00027481356
177.0,0.000106491614,0.643169,0.47900292,0.0,0.045,0.815,0.14,0.0,0.0,0.00023435669,6.6493056e-05,9.930119e-05,8.993453e-05,8.6645385e-05,8.501855e-05
1075.0,0.0004268891,0.5245351,0.5462228,0.0,0.24,0.665,0.095,0.0,0.0,0.00023435669,0.00040858286,0.0004072842,0.0004511414,0.0004666359,0.00048035773
697.0,0.00027246098,0.7318104,0.48860383,0.0,0.17,0.605,0.225,0.0,0.0,0.00023435669,0.00020354649,0.0002533736,0.00026731964,0.00028486972,0.00029495294
1181.0,0.00046581298,0.40467286,0.54988396,0.0,0.27,0.625,0.105,0.0,0.0,0.00023435669,0.00044714846,0.00045993523,0.0005045569,0.0005097913,0.00052444433
3.0,3.692732e-05,0.33333334,0.3972807,0.0,0.0,0.5,0.485,0.015,0.0,0.00023435669,7.8057525e-07,7.0686156e-06,1.3776721e-06,1.8692291e-06,1.4208923e-06
1066.0,0.00040679975,0.46438885,0.5462927,0.0,0.26,0.655,0.085,0.0,0.0,0.00023435669,0.00032735345,0.0003844177,0.00043271223,0.0004502094,0.0004665567
1431.0,0.0005517165,0.40609482,0.57300204,0.005,0.345,0.55,0.1,0.0,0.0,0.00023435669,0.00049311394,0.0005740889,0.0005967038,0.0006220937,0.0006331141
1080.0,0.00044045012,0.39941818,0.5507359,0.0,0.265,0.66,0.075,0.0,0.0,0.00023435669,0.00039527818,0.00046014378,0.0004910442,0.00048949977,0.0004978975
3.0,3.8101392e-05,0.0,0.3191203,0.0,0.005,0.055,0.76,0.18,0.0,0.00023435669,4.1178973e-06,1.3086974e-05,1.7352547e-06,2.6863672e-06,1.4230051e-06
1229.0,0.0004821624,0.39824888,0.553954,0.0,0.29,0.61,0.1,0.0,0.0,0.00023435669,0.0004170925,0.00049166894,0.0005323875,0.0005414954,0.00055363344
151.0,8.764686e-05,0.85660046,0.44712293,0.005,0.055,0.68,0.255,0.005,0.0,0.00023435669,4.9571587e-05,5.708068e-05,5.874065e-05,6.207629e-05,6.409475e-05
755.0,0.00029553138,0.56943804,0.5010571,0.0,0.185,0.63,0.185,0.0,0.0,0.00023435669,0.00023556173,0.00027104918,0.00029706574,0.00031165476,0.00032343846
549.0,0.00023191448,0.7843192,0.5137283,0.0,0.11,0.815,0.075,0.0,0.0,0.00023435669,0.0001477206,0.0002274146,0.00023612511,0.00024652007,0.00025007103
1155.0,0.00046807577,0.40277597,0.5672118,0.0,0.22,0.76,0.02,0.0,0.0,0.00023435669,0.00041542013,0.0005028831,0.00051632687,0.00052782416,0.00052921916
1397.0,0.00054715446,0.36199245,0.5864724,0.0,0.31,0.66,0.03,0.0,0.0,0.00023435669,0.00052776025,0.000549461,0.0005994739,0.00061022455,0.00062466593
1099.0,0.00047574812,0.42056116,0.5496714,0.0,0.23,0.685,0.085,0.0,0.0,0.00023435669,0.0006533643,0.00045351227,0.0004843498,0.0004947159,0.00050181913
569.0,0.00023905312,0.5799896,0.4863201,0.0,0.175,0.625,0.2,0.0,0.0,0.00023435669,0.0001799994,0.00023337638,0.00023740991,0.00024726766,0.00025163146
621.0,0.0002936858,0.40479454,0.5148443,0.0,0.15,0.765,0.085,0.0,0.0,0.00023435669,0.00035917785,0.0003082479,0.00030883725,0.00029276748,0.00029170536
1221.0,0.00048333147,0.40186223,0.5594754,0.0,0.275,0.635,0.09,0.0,0.0,0.00023435669,0.00045215455,0.0004956027,0.0005286446,0.00053435576,0.00054608705
1089.0,0.00042786833,0.39496908,0.54769546,0.0,0.215,0.7,0.085,0.0,0.0,0.00023435669,0.00038049344,0.00043106553,0.00045538644,0.00047049,0.00048124982
945.0,0.00037724696,0.49385482,0.5389766,0.0,0.215,0.7,0.085,0.0,0.0,0.00023435669,0.000311466,0.0003652358,0.00040962256,0.00041806643,0.00042804095
1009.0,0.0004207934,0.4587581,0.544758,0.0,0.22,0.69,0.09,0.0,0.0,0.00023435669,0.00034920452,0.0004786121,0.0004508714,0.00048342667,0.0004660487
549.0,0.00041230203,0.44966295,0.5056899,0.0,0.145,0.76,0.095,0.0,0.0,0.00023435669,0.0011420975,0.00031556288,0.00057286356,0.00027722036,0.0003628776
376.0,0.00019980986,0.30941844,0.49249595,0.0,0.08,0.795,0.12,0.005,0.0,0.00023435669,0.0002514434,0.00020225147,0.00019437104,0.0001839679,0.00018018225
580.0,0.00024792738,0.56510633,0.48995063,0.0,0.135,0.675,0.19,0.0,0.0,0.00023435669,0.00019355684,0.00024579093,0.00025359855,0.00025923696,0.00026273003
4.0,3.735918e-05,0.16666667,0.40752771,0.0,0.0,0.515,0.48,0.005,0.0,0.00023435669,1.5873148e-06,7.4860427e-06,1.7729064e-06,2.3697555e-06,1.8905496e-06
668.0,0.00031503843,0.38682008,0.51999027,0.0,0.165,0.75,0.085,0.0,0.0,0.00023435669,0.0003893445,0.00034119506,0.0003341141,0.00031635282,0.00031412387
526.0,0.0002258581,0.79088175,0.5251108,0.0,0.1,0.885,0.015,0.0,0.0,0.00023435669,0.0001380668,0.00023772748,0.00022608617,0.0002398984,0.0002395203
1641.0,0.0006399647,0.3769883,0.6106499,0.0,0.365,0.615,0.02,0.0,0.0,0.00023435669,0.00059175433,0.0006954094,0.000704557,0.00072728505,0.00073532877
516.0,0.0002158274,0.6539249,0.48105547,0.0,0.15,0.645,0.205,0.0,0.0,0.00023435669,0.00014855701,0.0002017075,0.00021028852,0.00022057828,0.00022585865
1021.0,0.00040381274,0.45194447,0.54095864,0.0,0.21,0.7,0.09,0.0,0.0,0.00023435669,0.00037648092,0.00039764462,0.00042509238,0.00043621723,0.00044852524
765.0,0.00030458817,0.6302912,0.510043,0.0,0.165,0.7,0.135,0.0,0.0,0.00023435669,0.00026915275,0.0002869654,0.0003028389,0.000317874,0.0003278186
869.0,0.00036540846,0.5647495,0.5462927,0.0,0.195,0.78,0.025,0.0,0.0,0.00023435669,0.00031952912,0.00039900036,0.00038775612,0.00040419135,0.00040023046
1345.0,0.00057805853,0.324688,0.56940734,0.0,0.33,0.585,0.085,0.0,0.0,0.00023435669,0.0006760677,0.00064790837,0.0006469782,0.00063100824,0.0006296776
923.0,0.00036306606,0.47660065,0.52869004,0.0,0.225,0.67,0.105,0.0,0.0,0.00023435669,0.0003168005,0.00035387286,0.00037778795,0.0003906787,0.00040210472
945.0,0.00039942306,0.38305983,0.53741497,0.0,0.225,0.695,0.08,0.0,0.0,0.00023435669,0.00039857018,0.00042367162,0.00043576377,0.00043272052,0.00043598277
607.0,0.00024916956,0.6533131,0.50377893,0.0,0.13,0.76,0.11,0.0,0.0,0.00023435669,0.00021058884,0.00023139497,0.00024093587,0.0002532546,0.00026043807
190.0,0.000117898475,0.56073517,0.47003084,0.0,0.035,0.795,0.165,0.005,0.0,0.00023435669,9.357171e-05,0.0001247542,9.445019e-05,0.00010115849,9.324731e-05
989.0,0.00043980117,0.4096642,0.5523045,0.0,0.215,0.745,0.04,0.0,0.0,0.00023435669,0.00056287885,0.00043873084,0.00047938674,0.00045944934,0.0004692352
1194.0,0.00046946993,0.46551841,0.57054967,0.0,0.29,0.68,0.03,0.0,0.0,0.00023435669,0.00038699384,0.0005041697,0.0005079605,0.000529491,0.0005354225
1285.0,0.0004840979,0.48709893,0.5776574,0.0,0.295,0.675,0.03,0.0,0.0,0.00023435669,0.00037219265,0.00048700438,0.00052259467,0.0005496903,0.0005637795
1170.0,0.00045798405,0.4456011,0.5518044,0.0,0.275,0.63,0.095,0.0,0.0,0.00023435669,0.00040836853,0.00046578926,0.0004931931,0.00050697784,0.0005183909
613.0,0.0002473123,0.6577104,0.49062678,0.005,0.15,0.65,0.195,0.0,0.0,0.00023435669,0.00021057801,0.00021603763,0.00023647083,0.0002497371,0.0002599984
182.0,0.00010729193,0.63645196,0.4823064,0.0,0.05,0.84,0.105,0.005,0.0,0.00023435669,6.230629e-05,0.0001070165,8.590255e-05,8.895702e-05,8.5433465e-05
182.0,0.000115900424,0.53761154,0.470757,0.0,0.015,0.805,0.175,0.005,0.0,0.00023435669,9.429076e-05,0.00012545376,9.139796e-05,9.793319e-05,8.972323e-05
36.0,5.2371066e-05,0.23492064,0.4181123,0.0,0.01,0.565,0.415,0.01,0.0,0.00023435669,3.1297008e-05,2.3056147e-05,2.060182e-05,1.8058132e-05,1.7087199e-05
2.0,3.6071397e-05,1.0,0.34685746,0.0,0.0,0.15,0.77,0.08,0.0,0.00023435669,1.2204792e-06,1.5051212e-06,1.0976048e-06,1.0016576e-06,9.711273e-07
1014.0,0.00042155167,0.40855467,0.54027355,0.0,0.185,0.725,0.09,0.0,0.0,0.00023435669,0.0004951375,0.00041083118,0.00044265136,0.00043933743,0.00045090614
895.0,0.00036320367,0.48135927,0.53185385,0.0,0.205,0.7,0.095,0.0,0.0,0.00023435669,0.0003480091,0.00036453386,0.00037704452,0.00038588984,0.0003942628
912.0,0.00039466954,0.43429238,0.5513765,0.0,0.205,0.765,0.03,0.0,0.0,0.00023435669,0.00032401877,0.00046485575,0.00043469365,0.00045325115,0.00043650268
970.0,0.0004021084,0.45619354,0.52901787,0.0,0.25,0.63,0.12,0.0,0.0,0.00023435669,0.00045849237,0.0004030817,0.00040874106,0.0004191746,0.00042648005
1006.0,0.00043522808,0.49177969,0.5599895,0.0,0.245,0.74,0.015,0.0,0.0,0.00023435669,0.00034261183,0.0005448882,0.00047671542,0.00051311654,0.00048184997
639.0,0.00025464053,0.6741627,0.4901195,0.0,0.17,0.635,0.195,0.0,0.0,0.00023435669,0.00020872647,0.00022283373,0.0002459954,0.00026029503,0.00027094685
6.0,7.920449e-05,0.2,0.3565697,0.0,0.0,0.225,0.725,0.045,0.005,0.00023435669,2.9449873e-05,0.00019254879,2.2536053e-05,9.142369e-05,1.5822965e-05
12.0,3.9954404e-05,0.6515151,0.41946903,0.0,0.01,0.585,0.4,0.005,0.0,0.00023435669,4.3671675e-06,8.569981e-06,5.1170923e-06,5.3742447e-06,5.351491e-06
803.0,0.00034370323,0.45012003,0.52751327,0.0,0.15,0.765,0.085,0.0,0.0,0.00023435669,0.00029906997,0.00037384382,0.00037848434,0.00037603345,0.0003747211
597.0,0.00030340103,0.4004699,0.51496863,0.0,0.175,0.73,0.09,0.005,0.0,0.00023435669,0.0003401935,0.00037435725,0.00032909616,0.00031635122,0.000302934
747.0,0.00036656152,0.32353184,0.53640133,0.0,0.175,0.8,0.025,0.0,0.0,0.00023435669,0.0004780213,0.0004137152,0.00039090347,0.0003825692,0.00036901727
1059.0,0.00043024728,0.42603055,0.55771995,0.0,0.24,0.715,0.045,0.0,0.0,0.00023435669,0.00038289517,0.0004526849,0.0004653234,0.00048219308,0.0004827649
642.0,0.00028401727,0.42540133,0.50888705,0.0,0.165,0.705,0.13,0.0,0.0,0.00023435669,0.00027596534,0.00027933405,0.00030505753,0.00029602012,0.00029987397
926.0,0.00040043946,0.43179965,0.5393855,0.0,0.18,0.745,0.075,0.0,0.0,0.00023435669,0.00043694585,0.00042449837,0.00043448084,0.00042554722,0.0004300868
1342.0,0.0005767825,0.3181368,0.5876843,0.0,0.32,0.66,0.02,0.0,0.0,0.00023435669,0.0006279708,0.00065283105,0.00064962736,0.00064611796,0.00063905807
975.0,0.00039997537,0.4671237,0.5367388,0.0,0.245,0.655,0.1,0.0,0.0,0.00023435669,0.00044835024,0.0003931193,0.00040857418,0.00041712975,0.00042678253
1199.0,0.00048015593,0.38905403,0.55409795,0.0,0.26,0.65,0.09,0.0,0.0,0.00023435669,0.00052795885,0.0004710074,0.0005006532,0.00051478157,0.0005278004
544.0,0.00022816274,0.6022506,0.48372832,0.0,0.145,0.645,0.21,0.0,0.0,0.00023435669,0.00016215138,0.00021961267,0.00022657643,0.00023511867,0.0002401932
139.0,8.471121e-05,0.74841,0.45118985,0.0,0.025,0.725,0.245,0.005,0.0,0.00023435669,4.501269e-05,5.3491236e-05,5.7949943e-05,5.9920323e-05,6.172687e-05
91.0,6.725593e-05,0.7616606,0.4217499,0.0,0.015,0.59,0.385,0.01,0.0,0.00023435669,2.5011583e-05,3.2265652e-05,4.021737e-05,4.006626e-05,4.1594423e-05
1090.0,0.00043024076,0.43577054,0.5461529,0.005,0.27,0.625,0.1,0.0,0.0,0.00023435669,0.00036287712,0.0004345626,0.00046905768,0.0004804935,0.00049055566
896.0,0.0003750455,0.3794094,0.5360643,0.0,0.205,0.72,0.075,0.0,0.0,0.00023435669,0.0003445992,0.0003908168,0.00041149292,0.00040701308,0.0004142145
595.0,0.00028948465,0.34896302,0.5115721,0.0,0.11,0.81,0.08,0.0,0.0,0.00023435669,0.00035491327,0.0003234,0.00029245036,0.0002918569,0.00028342204
1370.0,0.0005275253,0.4236168,0.5499549,0.005,0.285,0.56,0.15,0.0,0.0,0.00023435669,0.0005033672,0.0005312291,0.0005617387,0.0005822733,0.0005985053
608.0,0.00026023955,0.58093625,0.50431496,0.0,0.155,0.705,0.14,0.0,0.0,0.00023435669,0.00024171927,0.00024638782,0.00025903634,0.00026661204,0.0002715126
1093.0,0.00049067166,0.32178968,0.54988396,0.0,0.265,0.65,0.085,0.0,0.0,0.00023435669,0.00054307655,0.0005681781,0.0005556481,0.0005424431,0.0005327144
524.0,0.00022539392,0.75997984,0.51169485,0.0,0.085,0.82,0.095,0.0,0.0,0.00023435669,0.00015004736,0.00022730728,0.00022646114,0.00023594215,0.00023898696
1143.0,0.00047733466,0.37781945,0.5502386,0.0,0.25,0.665,0.085,0.0,0.0,0.00023435669,0.0005444643,0.00048018605,0.0005127382,0.00051337027,0.00052234693
650.0,0.00028336,0.4970819,0.50834125,0.0,0.185,0.705,0.11,0.0,0.0,0.00023435669,0.00029986608,0.00027524267,0.00028330035,0.00028750327,0.0002915932
130.0,8.837027e-05,0.79558736,0.45654964,0.0,0.045,0.745,0.205,0.005,0.0,0.00023435669,6.1969025e-05,6.4530686e-05,6.669677e-05,6.340872e-05,6.301861e-05
271.0,0.00013453786,0.68560886,0.48067605,0.0,0.055,0.8,0.145,0.0,0.0,0.00023435669,9.481345e-05,0.000117081814,0.00011645585,0.00011824283,0.00012073947
323.0,0.00020230009,0.40055382,0.48318043,0.0,0.07,0.785,0.14,0.005,0.0,0.00023435669,0.00038587343,0.00016453266,0.00021391117,0.00015364021,0.00017014207
586.0,0.0002562437,0.58712405,0.51132685,0.0,0.155,0.76,0.085,0.0,0.0,0.00023435669,0.00025558326,0.00024575237,0.00024685884,0.0002623542,0.00026021624
